Id,Label,그룹,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,clustering,triangles,eigencentrality,원문,번역,
C25D21,C25D21,,,7,1380.25605,8,0.286796,0.302668,0,19,1,15,0.015019,,,
H01L22,H01L22,,,17,12633.76627,8,0.30962,0.330809,0.000076,19,0.641667,77,0.065373,,,
C30B29,C30B29,,,5,1967.764313,7,0.258501,0.271439,0.0008,26,0.666667,4,0.005636,,,
C30B7,C30B7,,,3,394.918213,8,0.205422,0.211739,0,26,1,1,0.000487,,,
D03D1,D03D1,,,20,3776.381065,7,0.264901,0.281723,0.000165,23,0.736842,126,0.019972,,,
D03D15,D03D15,,,20,3776.381065,7,0.264901,0.281723,0.000165,23,0.736842,126,0.019972,,,
D03D47,D03D47,,,16,20646.43189,7,0.26475,0.280785,0,23,1,105,0.018129,,,
D03D49,D03D49,,,16,2949.490189,7,0.26475,0.280785,0,23,1,105,0.018129,,,
D03J1,D03J1,,,16,2949.490189,7,0.26475,0.280785,0,23,1,105,0.018129,,,
D03J2700,D03J2700,,,16,2949.490189,7,0.26475,0.280785,0,23,1,105,0.018129,,,
D03J5,D03J5,,,16,2949.490189,7,0.26475,0.280785,0,23,1,105,0.018129,,,
D04H3,D04H3,,,5,740.411568,8,0.237562,0.248761,0,23,1,6,0.002948,,,
D10B2321,D10B2321,,,10,1675.882904,8,0.240179,0.252798,0.000015,23,0.805556,29,0.006231,,,
D03D27,D03D27,,,4,648.99102,8,0.22509,0.234209,0,23,1,3,0.001301,,,
D10B2201,D10B2201,,,10,3795.003632,8,0.230225,0.241721,0.000016,23,0.722222,26,0.005444,,,
D10B2211,D10B2211,,,8,1022.102356,8,0.230179,0.241289,0,23,1,21,0.004482,,,
D06B2700,D06B2700,,,5,669.059624,7,0.245903,0.255734,0,23,1,6,0.00215,,,
D06B5,D06B5,,,5,669.059624,7,0.245903,0.255734,0,23,1,6,0.00215,,,
D06B9,D06B9,,,5,1338.119247,7,0.245903,0.255734,0,23,1,6,0.00215,,,
D06C29,D06C29,,,5,507.472137,8,0.253316,0.264748,0,23,1,6,0.003765,,,
D06F2103,D06F2103,,,7,5371.845795,8,0.269756,0.286756,0,26,0.866667,13,0.015722,,,
D06F2105,D06F2105,,,7,8953.076508,8,0.269756,0.286756,0,26,0.866667,13,0.015722,,,
D06F33,D06F33,,,7,1790.615295,8,0.269756,0.286756,0,26,0.866667,13,0.015722,,,
D06F34,D06F34,,,7,5371.845795,8,0.269756,0.286756,0,26,0.866667,13,0.015722,,,
D21F1,D21F1,,,6,673.805923,2,0.833333,0.9,0,35,1,10,0.001165,,,
D21F11,D21F11,,,6,673.805923,2,0.833333,0.9,0,35,1,10,0.001165,,,
D21F5,D21F5,,,6,673.805923,2,0.833333,0.9,0,35,1,10,0.001165,,,
F26B13,F26B13,,,6,673.805923,2,0.833333,0.9,0,35,1,10,0.001165,,,
F26B21,F26B21,,,7,893.145462,1,1,1,0.000001,35,0.733333,11,0.001359,,,
F16B13,F16B13,,,3,2001.349182,8,0.233765,0.242312,0,11,1,1,0.002278,,,
E01H5,E01H5,,,3,232.636681,9,0.217854,0.225781,0,30,1,1,0.000702,,,
E02D2250,E02D2250,,,11,1882.243973,9,0.180632,0.187731,0.001997,33,0.644444,29,0.002658,,,
E02D2300,E02D2300,,,7,788.098137,9,0.180561,0.186793,0,33,1,15,0.001657,,,
E02D2600,E02D2600,,,11,1882.243973,9,0.180632,0.187731,0.001997,33,0.644444,29,0.002658,,,
E02D3,E02D3,,,7,788.098137,9,0.180561,0.186793,0,33,1,15,0.001657,,,
E02D5,E02D5,,,7,2382.888306,10,0.153056,0.157704,0,33,1,15,0.001598,,,
E21B4,E21B4,,,7,788.098137,9,0.180561,0.186793,0,33,1,15,0.001657,,,
E21B44,E21B44,,,7,1191.444153,10,0.153056,0.157704,0,33,1,15,0.001598,,,
E21B47,E21B47,,,8,3651.105484,10,0.153067,0.157921,0.0008,33,0.761905,16,0.001793,,,
E21B7,E21B7,,,7,1191.444153,10,0.153056,0.157704,0,33,1,15,0.001598,,,
E02D27,E02D27,,,4,804.887573,8,0.251469,0.262916,0,11,1,3,0.004604,,,
E04H9,E04H9,,,4,804.887573,8,0.251469,0.262916,0,11,1,3,0.004604,,,
E03B9,E03B9,,,3,272.198181,1,1,1,0,36,1,1,0.000386,,,
F16L1,F16L1,,,3,272.198181,1,1,1,0,36,1,1,0.000386,,,
F16K24,F16K24,,,5,1659.244232,8,0.261573,0.273284,0,26,1,6,0.004154,,,
F16L55,F16L55,,,5,829.622116,8,0.261573,0.273284,0,26,1,6,0.004154,,,
E04B2009,E04B2009,,,5,734.600464,8,0.251798,0.263645,0,11,1,6,0.007385,,,
E04B9,E04B9,,,11,6920.115082,8,0.277865,0.295594,0.000049,11,0.733333,33,0.020925,,,
E04F21,E04F21,,,7,974.620712,8,0.254824,0.267352,0,11,1,15,0.010106,,,
E04F2201,E04F2201,,,8,7399.992859,8,0.255444,0.268441,0.000002,11,0.809524,17,0.011419,,,
F21S8,F21S8,,,29,12002.05965,7,0.308833,0.331683,0.000224,19,0.5,189,0.064217,,,
F21V15,F21V15,,,18,2891.683685,7,0.285838,0.305085,0.000072,19,0.705882,96,0.038318,,,
F21Y2105,F21Y2105,,,20,4722.55336,7,0.308751,0.331048,0.000092,19,0.590643,101,0.061451,,,
G01M3,G01M3,,,13,5317.484818,8,0.301579,0.321967,0.000101,26,0.80303,53,0.05118,,,
F04D13,F04D13,,,4,4429.757812,9,0.195219,0.200929,0,37,1,3,0.000659,,,
F04D29,F04D29,,,4,4921.953125,9,0.195219,0.200929,0,37,1,3,0.000659,,,
E05B13,E05B13,,,8,1396.297028,8,0.263813,0.276147,0,11,1,21,0.009941,,,
E05B65,E05B65,,,8,2792.594055,8,0.263813,0.276147,0,11,1,21,0.009941,,,
E05C1,E05C1,,,8,2792.594055,8,0.263813,0.276147,0,11,1,21,0.009941,,,
E06B11,E06B11,,,8,2792.594055,8,0.263813,0.276147,0,11,1,21,0.009941,,,
E05B2047,E05B2047,,,9,1387.664314,9,0.247908,0.261345,0,26,1,28,0.009307,,,
E05B47,E05B47,,,12,3770.187973,9,0.257608,0.273879,0.000023,26,0.672727,37,0.015061,,,
E05B63,E05B63,,,9,1387.664314,9,0.247908,0.261345,0,26,1,28,0.009307,,,
G07C2209,G07C2209,,,6,1189.750801,9,0.250054,0.263848,0,26,1,10,0.007154,,,
H04N7,H04N7,,,33,17891.0438,8,0.324169,0.353253,0.000818,26,0.447581,222,0.129796,,,
E05C17,E05C17,,,3,766.964722,9,0.246428,0.258468,0,26,1,1,0.002981,,,
G09G5,G09G5,,,22,5600.267555,8,0.310702,0.337026,0.000072,19,0.52381,110,0.101734,,,
E06B2007,E06B2007,,,5,736.93499,8,0.263242,0.275714,0,26,1,6,0.006013,,,
E06C1,E06C1,,,10,1935.732452,7,0.29447,0.312539,0.000119,26,0.666667,24,0.020663,,,
E06C5,E06C5,,,5,3468.409271,7,0.271627,0.284153,0,26,1,6,0.004876,,,
E06C7,E06C7,,,10,5233.662697,7,0.29447,0.312539,0.000119,26,0.666667,24,0.020663,,,
G07C3,G07C3,,,8,879.659348,8,0.271914,0.290066,0,26,0.904762,19,0.016952,,,
H04W84,H04W84,,,28,7155.642632,8,0.303201,0.328134,0.000401,26,0.324786,114,0.054476,,,
E21B49,E21B49,,,3,265.508652,11,0.132755,0.13552,0,33,1,1,0.000453,,,
F01D17,F01D17,,,9,1163.82621,8,0.251032,0.264197,0,11,1,28,0.010763,,,
F01D9,F01D9,,,9,1163.82621,8,0.251032,0.264197,0,11,1,28,0.010763,,,
F05D2240,F05D2240,,,18,7769.388519,8,0.251278,0.266144,0.00009,11,0.669118,91,0.016701,,,
F01D21,F01D21,,,13,2921.678612,8,0.238002,0.249788,0,11,1,66,0.011429,,,
F05D2270,F05D2270,,,13,17530.07184,8,0.238002,0.249788,0,11,1,66,0.011429,,,
F16C19,F16C19,,,13,5843.357224,8,0.238002,0.249788,0,11,1,66,0.011429,,,
F16C2202,F16C2202,,,13,2921.678612,8,0.238002,0.249788,0,11,1,66,0.011429,,,
F16C2233,F16C2233,,,13,2921.678612,8,0.238002,0.249788,0,11,1,66,0.011429,,,
F16C2360,F16C2360,,,13,2921.678612,8,0.238002,0.249788,0,11,1,66,0.011429,,,
F16C25,F16C25,,,13,2921.678612,8,0.238002,0.249788,0,11,1,66,0.011429,,,
F16C41,F16C41,,,13,2921.678612,8,0.238002,0.249788,0,11,1,66,0.011429,,,
F02B29,F02B29,,,4,784.490089,8,0.243443,0.254115,0,16,1,3,0.002237,,,
F02M35,F02M35,,,4,3137.960358,8,0.243443,0.254115,0,16,1,3,0.002237,,,
F03D13,F03D13,,,6,774.599396,8,0.281315,0.295756,0,20,0.9,9,0.014044,,,
H01H37,H01H37,,,6,767.169693,7,0.251086,0.262792,0,23,1,10,0.004138,,,
H01H61,H01H61,,,6,767.169693,7,0.251086,0.262792,0,23,1,10,0.004138,,,
H01H71,H01H71,,,6,767.169693,7,0.251086,0.262792,0,23,1,10,0.004138,,,
F16B43,F16B43,,,2,136.099091,0,0,0,0,38,0,0,0.000182,,,
F16F15,F16F15,,,6,645.680267,8,0.25978,0.272552,0,11,1,10,0.006294,,,
F16F2224,F16F2224,,,6,645.680267,8,0.25978,0.272552,0,11,1,10,0.006294,,,
F16F2234,F16F2234,,,6,645.680267,8,0.25978,0.272552,0,11,1,10,0.006294,,,
F16K27,F16K27,,,4,1497.090057,1,1,1,0,39,1,3,0.000614,,,
F16K3,F16K3,,,4,7485.450562,1,1,1,0,39,1,3,0.000614,,,
F16K31,F16K31,,,4,7485.450562,1,1,1,0,39,1,3,0.000614,,,
F16L59,F16L59,,,5,4295.878601,8,0.235121,0.244343,0.0008,11,0.666667,4,0.003302,,,
F24F13,F24F13,,,4,4317.018433,8,0.235097,0.244126,0,11,1,3,0.003108,,,
F24H1,F24H1,,,3,634.752136,9,0.190378,0.195145,0,11,1,1,0.000445,,,
F16M2200,F16M2200,,,5,978.302223,9,0.245982,0.256304,0,30,1,6,0.002414,,,
F21V21,F21V21,,,31,17206.91367,7,0.320616,0.346799,0.000542,19,0.524138,228,0.099308,,,
F21V27,F21V27,,,11,1082.753029,7,0.297006,0.316487,0,19,0.911111,41,0.049764,,,
F21V29,F21V29,,,17,8908.535545,7,0.297464,0.318262,0.000119,19,0.733333,88,0.049036,,,
F21V7,F21V7,,,37,10155.30361,7,0.318407,0.346179,0.000582,19,0.433333,273,0.11281,,,
F21Y2101,F21Y2101,,,8,966.934097,7,0.288622,0.30453,0,19,0.904762,19,0.021217,,,
F21S9,F21S9,,,21,4232.9748,7,0.309869,0.331827,0.000067,19,0.6,114,0.063491,,,
F21V31,F21V31,,,23,5007.336266,7,0.311288,0.332995,0.000194,19,0.584416,135,0.06329,,,
F41G11,F41G11,,,8,1324.513878,8,0.266921,0.281761,0,19,0.952381,20,0.0127,,,
F21S2,F21S2,,,9,1080.900513,8,0.281315,0.298327,0,19,0.892857,25,0.027228,,,
G03B15,G03B15,,,9,1080.900513,8,0.281315,0.298327,0,19,0.892857,25,0.027228,,,
G03B2215,G03B2215,,,9,2161.801025,8,0.281315,0.298327,0,19,0.892857,25,0.027228,,,
G06F11,G06F11,,,24,12939.82135,7,0.326828,0.355381,0.000755,26,0.422925,107,0.113363,,,
F21W2103,F21W2103,,,6,1769.899536,8,0.267632,0.28329,0,19,0.8,8,0.015768,,,
F21V17,F21V17,,,13,5464.201492,7,0.290436,0.307465,0.000042,19,0.772727,51,0.024671,,,
F21V19,F21V19,,,11,1492.971245,7,0.288767,0.305251,0,19,0.955556,43,0.023117,,,
F21V3,F21V3,,,20,6093.153427,7,0.299779,0.319408,0.000123,19,0.590643,101,0.040799,,,
F21V2200,F21V2200,,,5,507.706779,7,0.288262,0.303484,0,19,0.666667,4,0.013132,,,
H04R5,H04R5,,,6,1134.409348,8,0.270577,0.285223,0.000016,13,0.8,8,0.007724,,,
G02B19,G02B19,,,15,6466.485481,7,0.305526,0.326079,0.00001,19,0.67033,61,0.06773,,,
F24F2120,F24F2120,,,11,3136.889915,8,0.272363,0.287859,0.000121,26,0.822222,37,0.012892,,,
F24F2130,F24F2130,,,11,3136.889915,8,0.272363,0.287859,0.000121,26,0.822222,37,0.012892,,,
F24F2140,F24F2140,,,7,897.644051,9,0.234524,0.245422,0,26,1,15,0.004248,,,
Y02B30,Y02B30,,,7,897.644051,9,0.234524,0.245422,0,26,1,15,0.004248,,,
F24F2005,F24F2005,,,13,1833.350555,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
F25B13,F25B13,,,13,1833.350555,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
F25B2339,F25B2339,,,13,1833.350555,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
F25B2400,F25B2400,,,13,1833.350555,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
F25B25,F25B25,,,13,1833.350555,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
F25B27,F25B27,,,13,1833.350555,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
F25B29,F25B29,,,13,1833.350555,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
F25D16,F25D16,,,13,1833.350555,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
F28D20,F28D20,,,13,3666.701111,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
Y02E70,Y02E70,,,13,1833.350555,7,0.277498,0.293193,0,16,0.984848,65,0.01067,,,
F25C1,F25C1,,,10,2708.602753,10,0.193308,0.200937,0,8,1,36,0.002692,,,
F25C2600,F25C2600,,,10,1354.301376,10,0.193308,0.200937,0,8,1,36,0.002692,,,
F25D1,F25D1,,,10,1354.301376,10,0.193308,0.200937,0,8,1,36,0.002692,,,
F25D11,F25D11,,,10,1354.301376,10,0.193308,0.200937,0,8,1,36,0.002692,,,
F25D2323,F25D2323,,,10,1354.301376,10,0.193308,0.200937,0,8,1,36,0.002692,,,
F25D2400,F25D2400,,,10,1354.301376,10,0.193308,0.200937,0,8,1,36,0.002692,,,
F25D25,F25D25,,,10,1354.301376,10,0.193308,0.200937,0,8,1,36,0.002692,,,
F25D2600,F25D2600,,,10,1354.301376,10,0.193308,0.200937,0,8,1,36,0.002692,,,
F26B15,F26B15,,,3,265.508652,2,0.555556,0.6,0,35,1,1,0.000436,,,
F26B5,F26B5,,,12,1737.998474,8,0.290363,0.306051,0,13,0.981818,54,0.018742,,,
H04R29,H04R29,,,22,3799.513718,8,0.307314,0.327946,0.000157,13,0.661905,139,0.040841,,,
H04R3,H04R3,,,26,4943.851463,8,0.307477,0.328811,0.000533,13,0.506667,152,0.042128,,,
F28D15,F28D15,,,5,765.815147,8,0.273718,0.286511,0,19,1,6,0.007303,,,
F28F27,F28F27,,,5,765.815147,8,0.273718,0.286511,0,19,1,6,0.007303,,,
F28F2275,F28F2275,,,8,889.097694,8,0.289128,0.305932,0,11,0.952381,20,0.028141,,,
H02S40,H02S40,,,8,889.097694,8,0.289128,0.305932,0,11,0.952381,20,0.028141,,,
F41A21,F41A21,,,3,816.594543,1,1,1,0,40,1,1,0.000386,,,
F41A35,F41A35,,,3,408.297272,1,1,1,0,40,1,1,0.000386,,,
F41A29,F41A29,,,4,1088.792725,1,1,1,0,41,1,3,0.000614,,,
F41A31,F41A31,,,4,544.396362,1,1,1,0,41,1,3,0.000614,,,
F41C27,F41C27,,,4,544.396362,1,1,1,0,41,1,3,0.000614,,,
F41B9,F41B9,,,5,789.836411,10,0.153006,0.157091,0,33,1,6,0.000936,,,
F42B33,F42B33,,,6,4474.282928,10,0.153016,0.157308,0.0008,33,0.7,7,0.00113,,,
F42D5,F42D5,,,5,789.836411,10,0.153006,0.157091,0,33,1,6,0.000936,,,
F41J1,F41J1,,,3,272.198181,1,1,1,0,42,1,1,0.000386,,,
F41J5,F41J5,,,3,272.198181,1,1,1,0,42,1,1,0.000386,,,
F42B7,F42B7,,,3,783.146881,11,0.132717,0.135282,0,33,1,1,0.000424,,,
G01B5,G01B5,,,5,533.039993,8,0.28676,0.302272,0,26,1,6,0.01087,,,
G01C3,G01C3,,,4,562.041885,8,0.271467,0.284732,0,26,1,3,0.005453,,,
G01N13,G01N13,,,7,794.137573,8,0.287366,0.305608,0,26,0.933333,14,0.014639,,,
G01N2013,G01N2013,,,7,1588.275146,8,0.287366,0.305608,0,26,0.933333,14,0.014639,,,
H01S5,H01S5,,,19,40044.3439,7,0.310201,0.330399,0.000115,19,0.54902,84,0.059862,,,
G01C19,G01C19,,,8,1154.960045,8,0.294695,0.314813,0,19,0.857143,18,0.028329,,,
G01P15,G01P15,,,8,1154.960045,8,0.294695,0.314813,0,19,0.857143,18,0.028329,,,
H04M19,H04M19,,,8,2309.92009,8,0.294695,0.314813,0,19,0.857143,18,0.028329,,,
G01C9,G01C9,,,2,1224.891846,0,0,0,0,43,0,0,0.000182,,,
G01F15,G01F15,,,4,468.942116,8,0.25755,0.270739,0,19,1,3,0.003568,,,
G01J2001,G01J2001,,,8,5106.416878,7,0.303879,0.321204,0.000004,19,0.666667,14,0.027483,,,
G08B17,G08B17,,,17,3643.411491,8,0.309702,0.333369,0.000074,13,0.65,78,0.067648,,,
G01J2009,G01J2009,,,6,1427.921631,8,0.263392,0.276984,0,19,1,10,0.007262,,,
G01J9,G01J9,,,6,2855.843262,8,0.263392,0.276984,0,19,1,10,0.007262,,,
G01K11,G01K11,,,5,804.122528,8,0.250162,0.261529,0,26,1,6,0.003491,,,
G01K15,G01K15,,,5,804.122528,8,0.250162,0.261529,0,26,1,6,0.003491,,,
G01N24,G01N24,,,5,804.122528,8,0.250162,0.261529,0,26,1,6,0.003491,,,
G01K13,G01K13,,,5,534.816246,8,0.270229,0.285317,0,13,1,6,0.007681,,,
H04N21,H04N21,,,36,68303.01395,8,0.321463,0.350454,0.000934,26,0.415126,247,0.135482,,,
G01N2033,G01N2033,,,4,742.59024,8,0.256379,0.269513,0,9,1,3,0.003847,,,
G01N2223,G01N2223,,,7,13316.2041,8,0.281761,0.300329,0,26,0.866667,13,0.023675,,,
G16C20,G16C20,,,4,2427.444458,8,0.255472,0.268388,0,9,1,3,0.003794,,,
H01J49,H01J49,,,4,2825.70929,8,0.254543,0.267133,0.0008,9,0.666667,2,0.002986,,,
G01R19,G01R19,,,14,2110.620193,7,0.292532,0.310667,0,26,0.987179,77,0.020372,,,
G01R21,G01R21,,,14,2110.620193,7,0.292532,0.310667,0,26,0.987179,77,0.020372,,,
G01R22,G01R22,,,14,2110.620193,7,0.292532,0.310667,0,26,0.987179,77,0.020372,,,
H02J2203,H02J2203,,,14,2110.620193,7,0.292532,0.310667,0,26,0.987179,77,0.020372,,,
H02J3,H02J3,,,20,10942.39923,7,0.306255,0.327211,0.000259,19,0.567251,97,0.034145,,,
H03M13,H03M13,,,14,6331.860626,7,0.292532,0.310667,0,26,0.987179,77,0.020372,,,
H04L63,H04L63,,,51,38714.83411,7,0.332901,0.364208,0.001875,26,0.308571,378,0.151756,,,
Y04S10,Y04S10,,,14,2110.620193,7,0.292532,0.310667,0,26,0.987179,77,0.020372,,,
Y04S40,Y04S40,,,14,2110.620193,7,0.292532,0.310667,0,26,0.987179,77,0.020372,,,
G01R27,G01R27,,,10,2379.715614,7,0.307846,0.329115,0,19,0.805556,29,0.063381,,,
H03K2217,H03K2217,,,19,8858.965324,7,0.30838,0.331351,0.000112,19,0.627451,96,0.066699,,,
G01S1,G01S1,,,5,588.579376,9,0.26963,0.287784,0,26,0.666667,4,0.014486,,,
G01S15,G01S15,,,16,4949.014587,8,0.296662,0.315477,0.00001,13,0.895238,94,0.031962,,,
G10K2210,G10K2210,,,15,6773.767761,8,0.294208,0.312787,0,13,1,91,0.029169,,,
G10L17,G10L17,,,27,7761.005867,8,0.326689,0.353736,0.000465,13,0.483077,157,0.084961,,,
G10L2021,G10L2021,,,15,4515.84523,8,0.294208,0.312787,0,13,1,91,0.029169,,,
G10L21,G10L21,,,15,2257.922615,8,0.294208,0.312787,0,13,1,91,0.029169,,,
H04W24,H04W24,,,25,5163.457405,8,0.302923,0.327023,0.000587,26,0.362319,100,0.05296,,,
H01S3,H01S3,,,13,4545.477585,8,0.305002,0.32566,0.000028,19,0.681818,45,0.049059,,,
H04W64,H04W64,,,22,6449.502266,8,0.297388,0.319912,0.000121,26,0.471429,99,0.052087,,,
H01Q15,H01Q15,,,17,5838.145058,7,0.302527,0.323281,0.00005,19,0.716667,86,0.046116,,,
H01Q19,H01Q19,,,15,2729.457306,7,0.298502,0.318031,0.000025,19,0.769231,70,0.042649,,,
H01Q3,H01Q3,,,21,10284.08658,7,0.30013,0.320894,0.000272,19,0.521053,99,0.045842,,,
H04K2203,H04K2203,,,12,1990.442886,7,0.298386,0.317382,0,19,0.963636,53,0.038323,,,
H04K3,H04K3,,,14,2299.661819,7,0.306336,0.326534,0.000055,19,0.74359,58,0.045739,,,
G01S3,G01S3,,,15,3515.138348,8,0.307436,0.331566,0.000191,26,0.483516,44,0.051692,,,
G03B37,G03B37,,,6,1037.888474,8,0.266736,0.28209,0,26,0.9,9,0.009504,,,
G03B39,G03B39,,,6,1037.888474,8,0.266736,0.28209,0,26,0.9,9,0.009504,,,
H04B7,H04B7,,,13,6528.383377,8,0.287152,0.308536,0.000217,26,0.621212,41,0.026453,,,
H04W8,H04W8,,,21,5003.443581,8,0.300403,0.324701,0.000917,26,0.505263,96,0.064506,,,
G06T1,G06T1,,,6,754.994133,7,0.273685,0.289916,0,26,0.9,9,0.011123,,,
H01J31,H01J31,,,6,754.994133,7,0.273685,0.289916,0,26,0.9,9,0.011123,,,
H01J47,H01J47,,,6,754.994133,7,0.273685,0.289916,0,26,0.9,9,0.011123,,,
G02B2003,G02B2003,,,9,1563.929169,7,0.297963,0.314886,0,19,0.964286,27,0.034487,,,
H01S2301,H01S2301,,,14,5418.86586,7,0.301658,0.319675,0.000011,19,0.833333,65,0.048755,,,
G02B2207,G02B2207,,,8,1332.884186,7,0.313101,0.333623,0.000001,19,0.761905,16,0.049627,,,
H01H13,H01H13,,,28,25178.96295,7,0.315409,0.341058,0.001932,19,0.37037,130,0.081738,,,
H01H2219,H01H2219,,,20,13590.12212,7,0.306458,0.328978,0.000533,19,0.526316,90,0.043445,,,
G03B30,G03B30,,,7,937.569252,8,0.291719,0.307875,0,19,0.866667,13,0.029997,,,
G09G2330,G09G2330,,,18,11708.13022,7,0.313313,0.33588,0.000078,19,0.757353,103,0.098118,,,
H01L35,H01L35,,,8,1927.264618,7,0.295411,0.311944,0,19,0.857143,18,0.039514,,,
H01Q5,H01Q5,,,21,8457.837044,7,0.321017,0.346186,0.000224,19,0.531579,101,0.08861,,,
G03B13,G03B13,,,4,949.297028,8,0.283663,0.301853,0,26,0.333333,1,0.018295,,,
G03B2206,G03B2206,,,6,1159.372009,8,0.296016,0.3157,0,26,0.8,8,0.024572,,,
G03B33,G03B33,,,3,702.236176,9,0.242676,0.253265,0,26,1,1,0.001911,,,
H04N9,H04N9,,,7,6160.967606,8,0.301658,0.323049,0.000003,26,0.666667,10,0.03597,,,
G03F1,G03F1,,,3,2356.035034,7,0.260982,0.272737,0,13,1,1,0.004056,,,
G03G5,G03G5,,,5,10426.97259,7,0.247722,0.258573,0,24,1,6,0.002891,,,
G04C10,G04C10,,,6,1094.49263,8,0.286015,0.300567,0,19,0.9,9,0.013204,,,
G04G17,G04G17,,,6,1094.49263,8,0.286015,0.300567,0,19,0.9,9,0.013204,,,
G04G19,G04G19,,,6,1094.49263,8,0.286015,0.300567,0,19,0.9,9,0.013204,,,
G04G21,G04G21,,,9,1587.312759,7,0.307723,0.328755,0,19,0.821429,23,0.058098,,,
H04L2463,H04L2463,,,15,3619.325226,8,0.297158,0.319263,0.000007,26,0.67033,61,0.053615,,,
G05D7,G05D7,,,6,896.775681,8,0.286476,0.302827,0,19,0.9,9,0.024453,,,
G05G1,G05G1,,,3,272.198181,1,1,1,0,44,1,1,0.000386,,,
G10C3,G10C3,,,3,272.198181,1,1,1,0,44,1,1,0.000386,,,
G09G2380,G09G2380,,,18,4139.005714,7,0.319023,0.343734,0.000021,19,0.713235,97,0.108876,,,
H01H2223,H01H2223,,,8,3077.869225,8,0.279952,0.295449,0.000002,19,0.809524,17,0.013699,,,
H01H2229,H01H2229,,,7,2678.683838,8,0.279918,0.295233,0,19,0.933333,14,0.01298,,,
H01H2231,H01H2231,,,7,1339.341919,8,0.279918,0.295233,0,19,0.933333,14,0.01298,,,
H04M2201,H04M2201,,,9,3361.740807,8,0.290254,0.308041,0.000764,26,0.5,14,0.024025,,,
Y02D10,Y02D10,,,5,1540.417633,8,0.283107,0.298204,0,19,0.833333,5,0.017468,,,
G06F2201,G06F2201,,,4,570.803001,8,0.261603,0.275105,0,26,1,3,0.006847,,,
G11C16,G11C16,,,7,16761.30148,8,0.29462,0.313443,0.000003,45,0.733333,11,0.019887,,,
H04L41,H04L41,,,18,6726.751328,8,0.309537,0.334321,0.000011,26,0.727941,99,0.081859,,,
G06F2209,G06F2209,,,5,996.547745,9,0.255359,0.270793,0,26,1,6,0.011522,,,
G06F7,G06F7,,,14,3286.792709,8,0.277865,0.298139,0.000011,26,0.833333,65,0.043485,,,
G06Q2220,G06Q2220,,,25,7225.097286,8,0.32227,0.34736,0.000137,26,0.768116,212,0.090114,,,
G10L15,G10L15,,,18,11544.42168,8,0.31175,0.337942,0.00003,26,0.661765,90,0.082829,,,
G10L19,G10L19,,,8,1709.467941,8,0.287545,0.308561,0,26,0.857143,18,0.033857,,,
G11B27,G11B27,,,9,6226.485237,8,0.289345,0.310342,0,26,0.821429,23,0.047023,,,
H02J2207,H02J2207,,,30,9472.475292,7,0.334928,0.361958,0.000425,19,0.605911,246,0.133055,,,
H04B2201,H04B2201,,,11,1715.005562,8,0.274368,0.294718,0.000095,26,0.644444,29,0.025492,,,
H04L29,H04L29,,,6,1497.08947,8,0.296777,0.316688,0,26,0.8,8,0.028042,,,
H04L45,H04L45,,,10,2708.550552,8,0.271563,0.290939,0.000002,26,0.833333,30,0.027364,,,
H04L47,H04L47,,,8,1149.210869,9,0.265693,0.284452,0,26,0.904762,19,0.020551,,,
H04L61,H04L61,,,11,4151.041832,8,0.271595,0.291155,0.000002,26,0.8,36,0.029168,,,
H04L69,H04L69,,,18,4495.182327,8,0.29477,0.318715,0.000062,26,0.617647,84,0.06674,,,
H04W12,H04W12,,,28,32055.59125,8,0.292495,0.317885,0.000078,26,0.51567,181,0.088923,,,
H04W76,H04W76,,,14,3594.094101,8,0.27525,0.296355,0.000103,26,0.615385,48,0.02808,,,
G07F7,G07F7,,,22,7457.060272,8,0.306499,0.330384,0.000159,26,0.561905,118,0.071136,,,
G10L2015,G10L2015,,,8,6413.800537,8,0.297388,0.317337,0,26,0.857143,18,0.029518,,,
H04W60,H04W60,,,11,2166.209061,9,0.271085,0.289655,0,26,0.977778,44,0.030799,,,
H01H2221,H01H2221,,,8,1997.759003,7,0.307641,0.328647,0,19,0.809524,17,0.049221,,,
H01H36,H01H36,,,10,2850.844292,7,0.30801,0.329584,0.000263,19,0.611111,22,0.051429,,,
G06N99,G06N99,,,6,1186.309689,8,0.301422,0.32258,0,26,0.7,7,0.038683,,,
G09B13,G09B13,,,4,391.700806,8,0.292236,0.310198,0,19,0.666667,2,0.016211,,,
G09G2340,G09G2340,,,16,4387.991905,8,0.30452,0.32835,0.000084,19,0.647619,68,0.068449,,,
G10H1,G10H1,,,12,21467.02703,8,0.292791,0.312433,0.002413,46,0.509091,28,0.018464,,,
G10H2220,G10H2220,,,12,14942.88133,8,0.292791,0.312433,0.002413,46,0.509091,28,0.018464,,,
