Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,clustering,triangles,eigencentrality
F16H2312,F16H2312,,10,2393.111351,5,0.345306,0.361848,0,0,0.944444,34,0.020066
F02M33,F02M33,,6,1018.542709,6,0.303457,0.315767,0,1,0.9,9,0.005418
F02P7,F02P7,,16,5880.603287,5,0.347905,0.365246,0.000044,8,0.638095,67,0.019497
F02G2270,F02G2270,,5,1787.514893,6,0.257191,0.264268,0,5,1,6,0.000722
F02K9,F02K9,,7,10998.315125,6,0.293339,0.303806,0.000005,5,0.733333,11,0.00308
F02M2041,F02M2041,,7,1222.877396,5,0.297318,0.309089,0,0,1,15,0.006922
F02M53,F02M53,,4,412.548172,5,0.343512,0.358981,0,1,0.666667,2,0.008192
F02N2015,F02N2015,,4,1009.085014,5,0.296285,0.307503,0,0,1,3,0.003409
F02P19,F02P19,,5,800.022522,5,0.297157,0.308611,0,0,1,6,0.005423
H02K19,H02K19,,24,6921.442772,5,0.336196,0.352659,0.000004,5,0.612648,155,0.027552
F02P2017,F02P2017,,8,9295.152283,6,0.284443,0.294221,0,1,1,21,0.002216
F02P9,F02P9,,8,4096.722824,6,0.284443,0.294221,0,1,1,21,0.002216
H01H2037,H01H2037,,6,4008.026672,5,0.297387,0.306795,0,8,1,10,0.00237
F05B2230,F05B2230,,21,3019.416359,5,0.369308,0.388677,0.000012,5,0.584211,111,0.042719
F03B11,F03B11,,11,4952.661423,5,0.33872,0.353306,0,5,0.911111,41,0.013053
F03B3,F03B3,,9,1482.273026,5,0.324782,0.338886,0,5,0.928571,26,0.01208
F24F2006,F24F2006,,11,1448.581192,5,0.343481,0.358559,0,5,0.955556,43,0.01322
F24F6,F24F6,,17,3958.57119,5,0.361103,0.379023,0.000012,5,0.716667,86,0.021661
F05B2280,F05B2280,,12,2129.57563,5,0.339229,0.353958,0,5,0.963636,53,0.01437
H02K2201,H02K2201,,31,10146.952515,5,0.37221,0.392818,0.000114,5,0.395402,172,0.051726
F24S90,F24S90,,23,6733.146805,5,0.361035,0.379466,0.000008,5,0.692641,160,0.031158
F03D5,F03D5,,6,811.485794,5,0.328312,0.340785,0,5,0.9,9,0.007936
H01F6,H01F6,,13,7701.421875,5,0.339499,0.354306,0.000039,5,0.681818,45,0.014237
H02K55,H02K55,,10,1626.646469,5,0.338989,0.353458,0,5,0.944444,34,0.012786
F24F12,F24F12,,11,1956.250351,5,0.332986,0.347302,0,5,0.977778,44,0.013207
F24F2130,F24F2130,,17,6377.000793,5,0.352638,0.370177,0.000003,5,0.808333,97,0.032787
F24S20,F24S20,,13,2452.867928,5,0.358203,0.375265,0,5,0.954545,63,0.028273
H02J11,H02J11,,14,2907.890625,5,0.361341,0.379006,0,5,0.871795,68,0.038658
Y02B30,Y02B30,,45,11867.043144,5,0.365299,0.38694,0.001524,5,0.27167,257,0.042398
F24S30,F24S30,,20,5112.389366,5,0.35443,0.371754,0.000008,5,0.678363,116,0.022434
F24S80,F24S80,,15,3747.339279,5,0.354267,0.371103,0,5,0.978022,89,0.016972
F28D13,F28D13,,15,3747.339279,5,0.354267,0.371103,0,5,0.978022,89,0.016972
F28D7,F28D7,,28,6769.390457,5,0.358136,0.377033,0.000229,5,0.472934,166,0.022555
F28F5,F28F5,,15,3747.339279,5,0.354267,0.371103,0,5,0.978022,89,0.016972
F16F2224,F16F2224,,4,634.857513,6,0.287104,0.296294,0,5,1,3,0.001226
H02K2205,H02K2205,,9,2117.040588,5,0.317602,0.330674,0.000001,5,0.75,21,0.008154
H02N11,H02N11,,17,3363.256325,5,0.323986,0.33863,0.000272,5,0.516667,62,0.013585
H02N3,H02N3,,6,954.156891,6,0.296491,0.306626,0,5,1,10,0.002577
F04F5,F04F5,,8,1066.458679,5,0.315642,0.32729,0,8,1,21,0.005631
F04F99,F04F99,,8,1066.458679,5,0.315642,0.32729,0,8,1,21,0.005631
H01T23,H01T23,,14,2722.257034,5,0.335784,0.350048,0.000026,8,0.589744,46,0.016775
F04F3,F04F3,,9,1630.949097,6,0.288118,0.297849,0,6,1,28,0.002006
F04B37,F04B37,,8,1039.716118,6,0.320093,0.332808,0,6,0.952381,20,0.006676
F04B2207,F04B2207,,13,4800.327759,5,0.32448,0.338877,0.000025,6,0.590909,39,0.011522
F04C14,F04C14,,8,3506.078308,1,1,1,0,30,1,21,0.000645
F04C18,F04C18,,8,10518.235474,1,1,1,0,30,1,21,0.000645
F04C2240,F04C2240,,8,10518.235474,1,1,1,0,30,1,21,0.000645
F04C2270,F04C2270,,8,21036.470947,1,1,1,0,30,1,21,0.000645
F04C23,F04C23,,8,3506.078308,1,1,1,0,30,1,21,0.000645
F04C28,F04C28,,8,10518.235474,1,1,1,0,30,1,21,0.000645
F04C29,F04C29,,8,7012.156616,1,1,1,0,30,1,21,0.000645
F04D5,F04D5,,3,826.385117,6,0.246926,0.252581,0,6,1,1,0.000273
F15B2015,F15B2015,,5,974.022476,6,0.268008,0.276373,0,6,1,6,0.000719
F16B37,F16B37,,6,3609.15387,5,0.32238,0.333151,0,12,0.9,9,0.00699
F16C23,F16C23,,10,2624.177094,6,0.276031,0.285762,0,9,1,36,0.001771
F16C27,F16C27,,10,2624.177094,6,0.276031,0.285762,0,9,1,36,0.001771
F16C41,F16C41,,8,2068.004906,5,0.33872,0.353319,0.00005,3,0.47619,10,0.011908
F26B2210,F26B2210,,10,5248.354187,6,0.276031,0.285762,0,9,1,36,0.001771
F16C33,F16C33,,8,2880.41069,6,0.297734,0.307612,0.000048,1,0.571429,12,0.002152
F16D2021,F16D2021,,9,3582.417542,6,0.282682,0.293613,0,0,1,28,0.004408
F16D2041,F16D2041,,7,2172.167786,6,0.277408,0.287361,0,0,1,15,0.002579
F16D2065,F16D2065,,4,2073.542786,6,0.260793,0.268109,0,0,1,3,0.00069
F16D55,F16D55,,9,9912.677338,6,0.265706,0.274018,0.000001,0,0.785714,22,0.002104
F16D2129,F16D2129,,7,2217.669479,6,0.261664,0.269617,0,0,1,15,0.001301
F16F2228,F16F2228,,13,2539.205757,5,0.35064,0.367006,0,0,0.954545,63,0.016035
F16F2232,F16F2232,,13,2539.205757,5,0.35064,0.367006,0,0,0.954545,63,0.016035
F16G11,F16G11,,14,1972.970032,5,0.357369,0.375817,0,12,0.948718,74,0.036384
H02K29,H02K29,,5,757.314934,5,0.316658,0.329002,0,5,0.833333,5,0.004645
F16H2049,F16H2049,,3,369.060883,1,1,1,0,31,1,1,0.000163
F16H49,F16H49,,3,369.060883,1,1,1,0,31,1,1,0.000163
F16H9,F16H9,,6,1454.295944,6,0.278536,0.288486,0,0,1,10,0.00319
F24F2013,F24F2013,,13,4695.683693,5,0.322516,0.334506,0.000013,5,0.606061,40,0.007596
G10D7,G10D7,,5,861.799927,6,0.285141,0.293478,0,6,1,6,0.000995
G10D9,G10D9,,5,1723.599854,6,0.285141,0.293478,0,6,1,6,0.000995
F16L2101,F16L2101,,4,681.190369,5,0.307865,0.318843,0,36,0.666667,2,0.003974
F16L7,F16L7,,4,681.190369,5,0.307865,0.318843,0,36,0.666667,2,0.003974
F16L3,F16L3,,10,2679.265877,5,0.324672,0.336101,0.000009,6,0.527778,19,0.012133
F16L9,F16L9,,4,1174.497421,5,0.305828,0.315402,0,12,1,3,0.002415
F24S2025,F24S2025,,9,2486.165672,5,0.331004,0.344148,0,5,0.892857,25,0.011931
F24S25,F24S25,,16,6014.088516,5,0.35212,0.368761,0.000006,5,0.704762,74,0.032536
F16N5,F16N5,,4,703.700348,6,0.258473,0.265285,0,1,1,3,0.00043
F17C2205,F17C2205,,10,9519.141235,5,0.315694,0.326225,0,5,1,36,0.004489
F17C2250,F17C2250,,10,38076.564941,5,0.315694,0.326225,0,5,1,36,0.004489
F17C2260,F17C2260,,10,4759.570618,5,0.315694,0.326225,0,5,1,36,0.004489
H01H23,H01H23,,17,2502.294838,5,0.343143,0.359311,0.000002,15,0.7,84,0.028668
H01J5,H01J5,,18,3870.827599,5,0.349522,0.366914,0,14,0.970588,132,0.030671
H01K1,H01K1,,18,7741.655197,5,0.349522,0.366914,0,14,0.970588,132,0.030671
F21L13,F21L13,,11,1418.938957,5,0.337557,0.352807,0,15,0.933333,42,0.017862
F21V13,F21V13,,27,6656.087006,5,0.354398,0.372723,0.00001,15,0.609231,198,0.037992
F21Y2101,F21Y2101,,22,4531.382599,5,0.337142,0.352959,0.000002,15,0.757143,159,0.027245
F41A29,F41A29,,6,851.328995,5,0.324809,0.336657,0,15,0.8,8,0.010205
F21S13,F21S13,,11,1333.158852,5,0.325747,0.338243,0,15,0.955556,43,0.013223
F21V25,F21V25,,15,3921.487679,5,0.337379,0.35166,0.001006,15,0.56044,51,0.020638
H01S5,H01S5,,18,33805.352753,5,0.347873,0.365046,0.000004,12,0.588235,80,0.031376
H01Q3,H01Q3,,55,53358.556808,5,0.38576,0.410223,0.00007,12,0.519217,743,0.137323
G09F2023,G09F2023,,13,2319.464417,5,0.33316,0.347032,0,15,0.954545,63,0.017289
G10D13,G10D13,,15,8386.316498,5,0.326969,0.340415,0.000616,3,0.406593,37,0.013423
F41C33,F41C33,,18,3811.578766,5,0.356572,0.374635,0.000682,12,0.433824,59,0.032307
H05B39,H05B39,,11,3629.391312,5,0.340403,0.355044,0.000002,15,0.711111,32,0.019865
F21V35,F21V35,,4,535.98851,6,0.252302,0.258034,0,15,1,3,0.000404
F23Q25,F23Q25,,4,535.98851,6,0.252302,0.258034,0,15,1,3,0.000404
G02B19,G02B19,,10,4094.938934,5,0.3398,0.355396,0.000001,14,0.611111,22,0.014655
G01K9,G01K9,,8,1121.020592,5,0.32257,0.33455,0,12,0.952381,20,0.005393
G04B19,G04B19,,8,1121.020592,5,0.32257,0.33455,0,12,0.952381,20,0.005393
G04C17,G04C17,,14,3654.283401,5,0.323904,0.336683,0.000036,12,0.589744,46,0.006902
G04G9,G04G9,,23,16489.997864,5,0.343912,0.361483,0.000105,12,0.471861,109,0.028142
F23D14,F23D14,,12,9566.070709,5,0.291711,0.302372,0,5,1,55,0.002565
F23D2203,F23D2203,,12,6377.380493,5,0.291711,0.302372,0,5,1,55,0.002565
F23D2207,F23D2207,,12,3188.690247,5,0.291711,0.302372,0,5,1,55,0.002565
F23D2900,F23D2900,,12,3188.690247,5,0.291711,0.302372,0,5,1,55,0.002565
F23N2223,F23N2223,,12,3188.690247,5,0.291711,0.302372,0,5,1,55,0.002565
F23N2227,F23N2227,,12,6377.380493,5,0.291711,0.302372,0,5,1,55,0.002565
F23N2229,F23N2229,,12,3188.690247,5,0.291711,0.302372,0,5,1,55,0.002565
F23N2231,F23N2231,,12,3188.690247,5,0.291711,0.302372,0,5,1,55,0.002565
F23N1,F23N1,,8,2001.71402,6,0.275733,0.284867,0,5,1,21,0.001478
F23N2221,F23N2221,,8,2001.71402,6,0.275733,0.284867,0,5,1,21,0.001478
F23N2225,F23N2225,,8,4003.42804,6,0.275733,0.284867,0,5,1,21,0.001478
F23N2900,F23N2900,,8,2001.71402,6,0.275733,0.284867,0,5,1,21,0.001478
F24B13,F24B13,,4,4935.585693,6,0.241547,0.246446,0,14,1,3,0.000289
F24B5,F24B5,,4,6580.780884,6,0.241547,0.246446,0,14,1,3,0.000289
F27D2021,F27D2021,,9,1902.146927,5,0.329299,0.342075,0,36,0.964286,27,0.010925
F27D21,F27D21,,9,1902.146927,5,0.329299,0.342075,0,36,0.964286,27,0.010925
F24D11,F24D11,,11,2507.431335,6,0.290584,0.301347,0,5,1,45,0.002379
F24H4,F24H4,,11,2507.431335,6,0.290584,0.301347,0,5,1,45,0.002379
F24D2220,F24D2220,,9,7605.56189,5,0.345399,0.360106,0,5,0.964286,27,0.010603
G05B17,G05B17,,39,8849.451145,5,0.383447,0.405522,0.00016,0,0.513514,361,0.097846
F24F1,F24F1,,5,3154.96759,6,0.28853,0.29745,0,6,1,6,0.001081
F24F2005,F24F2005,,11,2684.453033,5,0.344995,0.360097,0,5,0.977778,44,0.01093
F25B2313,F25B2313,,7,1078.250282,5,0.316241,0.328098,0,1,1,15,0.004599
G01K2201,G01K2201,,9,1917.318344,5,0.30913,0.319956,0,5,1,28,0.004595
G05B6,G05B6,,6,1028.243637,5,0.312454,0.32225,0,5,1,10,0.003713
G05D22,G05D22,,8,962.228317,5,0.328425,0.342218,0,36,0.904762,19,0.016084
F24H2250,F24H2250,,5,954.612518,6,0.301383,0.310232,0,11,1,6,0.001967
F24H8,F24H8,,6,1136.514893,5,0.298405,0.307034,0,5,1,10,0.00177
F25B15,F25B15,,10,1745.304108,6,0.272598,0.282451,0,5,1,36,0.001825
F25B2309,F25B2309,,10,1745.304108,6,0.272598,0.282451,0,5,1,36,0.001825
F25B40,F25B40,,19,3800.456497,6,0.286504,0.29831,0.00002,5,0.653595,100,0.004127
F25B7,F25B7,,10,1745.304108,6,0.272598,0.282451,0,5,1,36,0.001825
F25B19,F25B19,,9,2460.243103,6,0.285799,0.29546,0,6,1,28,0.002029
F25D2303,F25D2303,,9,2460.243103,6,0.285799,0.29546,0,6,1,28,0.002029
F25D2600,F25D2600,,9,2460.243103,6,0.285799,0.29546,0,6,1,28,0.002029
F25B2339,F25B2339,,12,2222.646957,6,0.272947,0.283051,0,5,1,55,0.00263
F25B31,F25B31,,12,2222.646957,6,0.272947,0.283051,0,5,1,55,0.00263
F25D13,F25D13,,7,981.63269,5,0.303601,0.313091,0,6,1,15,0.003556
F25D2500,F25D2500,,11,2184.216835,5,0.336255,0.351482,0.000017,6,0.733333,33,0.014687
H04Q1,H04Q1,,7,1089.240082,5,0.341646,0.3566,0,12,0.8,12,0.016246
H04W40,H04W40,,89,108837.464581,5,0.397719,0.424374,0.000159,36,0.527691,2020,0.22051
F26B5,F26B5,,12,2017.196404,5,0.329101,0.343331,0,12,0.963636,53,0.018259
F28F2013,F28F2013,,8,1945.131058,5,0.341433,0.3567,0,8,0.857143,18,0.020052
F41A1,F41A1,,6,878.417343,6,0.223634,0.228975,0,5,1,10,0.000486
F41A21,F41A21,,12,2627.181656,6,0.27617,0.286075,0.000771,5,0.381818,21,0.001708
F41A25,F41A25,,6,878.417343,6,0.223634,0.228975,0,5,1,10,0.000486
F41F1,F41F1,,10,1694.928467,6,0.275456,0.285054,0.000355,5,0.5,18,0.001683
F41A11,F41A11,,9,1927.282593,6,0.277308,0.286422,0.00028,12,0.714286,20,0.0015
F41A19,F41A19,,14,5652.217545,5,0.285949,0.296824,0.00074,12,0.410256,32,0.002891
F41A3,F41A3,,5,699.413559,6,0.222403,0.227472,0,12,1,6,0.000386
F41C23,F41C23,,13,5546.992149,5,0.326246,0.340528,0.00014,12,0.454545,30,0.011234
F41C27,F41C27,,7,1312.80867,6,0.277268,0.286162,0,12,1,15,0.001328
F41C3,F41C3,,5,699.413559,6,0.222403,0.227472,0,12,1,6,0.000386
F41A13,F41A13,,5,744.234268,6,0.302715,0.3119,0,12,1,6,0.001905
F41G11,F41G11,,14,7646.311722,5,0.331232,0.34539,0.000069,12,0.410256,32,0.012186
F41A17,F41A17,,19,17265.455658,5,0.364882,0.384324,0.000322,12,0.620915,95,0.049856
F41A9,F41A9,,5,1728.41864,5,0.30117,0.310397,0.00005,12,0.666667,4,0.001979
F41A5,F41A5,,3,1071.97702,7,0.216417,0.220951,0,5,1,1,0.000187
F41A35,F41A35,,5,1182.551834,6,0.274805,0.283624,0,12,1,6,0.001253
F41B4,F41B4,,2,184.530441,0,0,0,0,32,0,0,0.000079
F41B6,F41B6,,2,738.121765,0,0,0,0,33,0,0,0.000079
G03H2223,G03H2223,,11,3326.472023,5,0.330064,0.344187,0,12,0.933333,42,0.013021
F42D5,F42D5,,5,799.007614,6,0.282933,0.291775,0,10,1,6,0.001485
F41G7,F41G7,,8,15929.773346,5,0.35,0.366688,0,36,0.666667,14,0.018553
F42C17,F42C17,,5,652.7742,5,0.290915,0.300048,0,5,1,6,0.001669
F42B5,F42B5,,3,327.948166,5,0.282474,0.290902,0,6,1,1,0.000885
F42B10,F42B10,,5,1794.52005,7,0.228851,0.234155,0,5,1,6,0.000391
F42C13,F42C13,,5,897.260025,7,0.228851,0.234155,0,5,1,6,0.000391
F42B33,F42B33,,3,3195.90741,6,0.272753,0.280905,0,5,1,1,0.00064
F42B19,F42B19,,2,738.121765,0,0,0,0,34,0,0,0.000079
G01B2210,G01B2210,,15,3716.587318,5,0.343758,0.359945,0.000003,36,0.692308,63,0.029005
G01J2004,G01J2004,,8,1801.203522,5,0.328003,0.340654,0,36,0.952381,20,0.010008
G01K2213,G01K2213,,5,1707.714737,5,0.32834,0.341045,0,36,0.833333,5,0.00803
G01N13,G01N13,,5,801.389038,5,0.317523,0.327668,0,6,1,6,0.004081
G01N2013,G01N2013,,5,1602.778076,5,0.317523,0.327668,0,6,1,6,0.004081
H01F2007,H01F2007,,7,1819.209274,5,0.325664,0.336627,0,0,1,15,0.008451
H04N17,H04N17,,60,32583.194687,5,0.37741,0.401586,0.000029,36,0.562244,962,0.14639
G01B13,G01B13,,6,1467.139587,5,0.348094,0.363443,0,10,0.8,8,0.014924
G01V9,G01V9,,19,4012.849823,5,0.359378,0.378076,0.000014,36,0.529412,81,0.042929
H03B2201,H03B2201,,18,4017.151428,5,0.342042,0.35938,0.000011,36,0.647059,88,0.023271
H03J2200,H03J2200,,15,3601.280914,5,0.341585,0.358425,0.000013,36,0.637363,58,0.022149
H03L7,H03L7,,60,85746.080711,5,0.368704,0.392679,0.000175,36,0.327878,561,0.094542
G01C2009,G01C2009,,5,2763.531006,6,0.277448,0.286118,0,6,1,6,0.00097
G01V15,G01V15,,5,1381.765503,6,0.277448,0.286118,0,6,1,6,0.00097
H04M19,H04M19,,19,4510.662178,5,0.352541,0.371455,0.000002,36,0.673203,103,0.048168
G01L13,G01L13,,7,869.944923,5,0.322624,0.333872,0,0,0.866667,13,0.010554
G01S3,G01S3,,65,22101.298359,5,0.378939,0.404306,0.00008,36,0.453869,915,0.161509
G02C2200,G02C2200,,15,2267.487251,5,0.331146,0.345673,0,12,0.967033,88,0.025972
G03B7,G03B7,,20,4318.239048,5,0.351572,0.370929,0.000016,36,0.602339,103,0.036106
G01G7,G01G7,,7,926.690643,5,0.30993,0.31993,0,3,1,15,0.0043
G01D15,G01D15,,4,532.485931,6,0.261789,0.269074,0,5,1,3,0.000436
H02N13,H02N13,,6,961.283546,5,0.336373,0.351968,0.000266,5,0.4,4,0.011112
H01Q5,H01Q5,,49,35594.882507,5,0.40328,0.427012,0.000157,12,0.488475,551,0.128776
G01D2204,G01D2204,,5,803.110565,5,0.303697,0.313365,0,0,1,6,0.003193
G01D4,G01D4,,36,12174.787342,5,0.38211,0.40368,0.00015,0,0.531092,316,0.08349
H04M11,H04M11,,23,5826.11367,5,0.361614,0.381261,0.000082,36,0.536797,124,0.056321
G01R22,G01R22,,33,8713.87368,5,0.375821,0.396624,0.00002,0,0.643145,319,0.075083
H04L29,H04L29,,50,25354.391655,5,0.385915,0.409632,0.000035,36,0.608844,716,0.130214
H04L47,H04L47,,86,126567.030304,5,0.392189,0.4189,0.00007,36,0.592997,2117,0.224804
G01M11,G01M11,,9,5920.941742,5,0.33435,0.347215,0.000001,12,0.678571,19,0.012674
G01H3,G01H3,,6,818.082375,6,0.30556,0.31638,0,12,1,10,0.005965
G01K2203,G01K2203,,8,1470.662033,5,0.332092,0.344708,0,36,0.952381,20,0.008937
G01H13,G01H13,,10,1754.910561,5,0.322733,0.335228,0.000009,1,0.694444,25,0.010293
G01H17,G01H17,,7,1108.064697,6,0.294692,0.304779,0,1,1,15,0.002793
G01K17,G01K17,,16,2837.829025,5,0.354988,0.372176,0.000009,0,0.571429,60,0.02638
G07C2205,G07C2205,,8,1897.731247,5,0.32426,0.337791,0.000003,6,0.809524,17,0.010339
H01C13,H01C13,,16,2912.721458,5,0.351379,0.368505,0.000003,11,0.752381,79,0.033525
H01C3,H01C3,,8,1402.537186,5,0.344345,0.359107,0,11,0.904762,19,0.015674
H01F2027,H01F2027,,26,8810.344719,5,0.34571,0.3627,0.000052,0,0.553333,166,0.036697
G01K2217,G01K2217,,11,1816.274208,5,0.332064,0.345264,0,0,0.977778,44,0.019652
G01K2219,G01K2219,,6,2116.780624,6,0.299641,0.309415,0,36,0.9,9,0.00326
G06F2119,G06F2119,,22,19294.164913,5,0.368811,0.389216,0.000008,15,0.552381,116,0.054631
H03M3,H03M3,,31,46813.821228,5,0.344592,0.363869,0.00005,36,0.42069,183,0.042252
G01L7,G01L7,,7,868.19326,5,0.321488,0.334137,0,36,0.933333,14,0.011657
G01M10,G01M10,,3,553.591324,1,1,1,0,35,1,1,0.000163
G01M9,G01M9,,3,1107.182648,1,1,1,0,35,1,1,0.000163
H01J27,H01J27,,4,1834.906158,5,0.29741,0.305792,0,6,1,3,0.001416
H01J49,H01J49,,7,7108.73938,5,0.325333,0.3369,0.000015,6,0.8,12,0.009401
H01T13,H01T13,,5,595.727074,5,0.317445,0.328745,0,6,0.833333,5,0.005574
H01T21,H01T21,,5,595.727074,5,0.317445,0.328745,0,6,0.833333,5,0.005574
G09B25,G09B25,,4,1301.477631,5,0.312327,0.321533,0,7,1,3,0.002866
G11C2207,G11C2207,,42,24024.995453,5,0.358438,0.379818,0.000048,8,0.491463,403,0.062496
H02H11,H02H11,,20,3722.830917,5,0.358203,0.376825,0.000001,0,0.766082,131,0.045957
H02N99,H02N99,,8,930.959236,5,0.319907,0.331804,0,0,0.952381,20,0.011552
G01R13,G01R13,,6,924.67099,6,0.292735,0.302159,0,0,1,10,0.003014
G01R21,G01R21,,25,6505.47736,5,0.368917,0.389399,0.000065,0,0.568841,157,0.054619
G01R35,G01R35,,35,8694.500633,5,0.378341,0.399878,0.000149,0,0.481283,270,0.086721
G01R25,G01R25,,7,1405.885178,5,0.329922,0.343622,0,0,0.866667,13,0.013107
G01R17,G01R17,,7,980.811882,5,0.324947,0.337617,0,0,0.933333,14,0.014287
G11C16,G11C16,,51,271312.888943,5,0.375342,0.398892,0.000122,8,0.456327,559,0.086213
G11C29,G11C29,,41,116644.69207,5,0.374536,0.396763,0.000038,8,0.565385,441,0.090077
G11C5,G11C5,,49,62918.737404,5,0.373297,0.396489,0.000058,8,0.512411,578,0.082354
H04L45,H04L45,,86,146173.865921,5,0.40025,0.426925,0.000076,36,0.567787,2027,0.227868
G01R23,G01R23,,7,2092.227692,5,0.334846,0.350686,0,36,0.533333,8,0.010608
G08B26,G08B26,,14,3697.30928,5,0.345835,0.36247,0,36,0.871795,68,0.036062
G11C2029,G11C2029,,32,53470.539177,5,0.360594,0.381765,0.00002,8,0.636559,296,0.064317
H01H45,H01H45,,9,3125.376152,5,0.332495,0.345664,0.000002,14,0.821429,23,0.013498
H01H83,H01H83,,7,1639.66581,5,0.316606,0.328489,0,0,0.933333,14,0.008248
H03H17,H03H17,,25,10762.638809,5,0.343851,0.362409,0.000015,12,0.503623,139,0.040896
H03K2005,H03K2005,,32,12635.925842,5,0.350544,0.370086,0.000007,36,0.643011,299,0.052005
H04L25,H04L25,,80,66263.838184,5,0.394569,0.42099,0.000703,36,0.365141,1125,0.168604
Y02B40,Y02B40,,28,6917.455063,5,0.396568,0.418474,0.000007,0,0.663818,233,0.095154
Y02E40,Y02E40,,36,15750.248787,5,0.384446,0.406339,0.000296,0,0.663866,395,0.098702
H04J3,H04J3,,47,20420.849518,5,0.369592,0.392314,0.00002,36,0.483092,500,0.104531
H04W56,H04W56,,59,39849.809673,5,0.368174,0.391615,0.000029,36,0.640653,1059,0.137208
G01S2201,G01S2201,,14,3890.72979,5,0.337706,0.353432,0,36,0.858974,67,0.029904
H04W16,H04W16,,76,74806.257435,5,0.383792,0.409428,0.000102,36,0.505586,1403,0.178059
G11B20,G11B20,,15,4570.092735,5,0.348347,0.365893,0.000016,36,0.538462,49,0.035252
H04L5,H04L5,,95,298972.702499,5,0.394002,0.421694,0.000223,36,0.487531,2131,0.232395
H04L7,H04L7,,59,29674.222507,5,0.373188,0.397258,0.000075,36,0.431942,714,0.121321
H01L2227,H01L2227,,18,7736.513718,5,0.367962,0.3874,0.000002,10,0.838235,114,0.045658
G04R60,G04R60,,18,4412.919014,5,0.35,0.367366,0.000003,12,0.698529,95,0.03676
G03B37,G03B37,,17,4916.424416,5,0.341615,0.35799,0.000009,36,0.608333,73,0.02447
G03B39,G03B39,,6,1123.258972,5,0.322787,0.335445,0,36,0.9,9,0.007952
H04M15,H04M15,,37,83810.254517,5,0.355613,0.376247,0.000021,36,0.742857,468,0.092812
G01V2003,G01V2003,,5,1292.417404,5,0.29943,0.308477,0,6,1,6,0.002297
H01H35,H01H35,,6,3484.585861,5,0.35183,0.367644,0,6,0.8,8,0.014807
G02B2003,G02B2003,,9,1974.092133,5,0.317681,0.32961,0,12,0.964286,27,0.010701
G02B9,G02B9,,9,1401.831154,5,0.315642,0.327481,0,12,0.964286,27,0.01036
G03B11,G03B11,,10,1626.808159,5,0.328932,0.342905,0,12,0.944444,34,0.014536
G03B35,G03B35,,9,1838.176041,5,0.328116,0.34184,0,36,0.892857,25,0.013722
G09G2300,G09G2300,,52,64909.561058,5,0.369308,0.392414,0.000043,12,0.499608,637,0.094462
H01P3,H01P3,,33,28858.343517,5,0.356937,0.377833,0.000178,12,0.447581,222,0.060934
H04J14,H04J14,,16,12546.107918,5,0.335902,0.352038,0.000012,14,0.561905,59,0.024955
H04Q11,H04Q11,,40,14998.592949,5,0.362229,0.383816,0.000053,14,0.503374,373,0.080207
G06F2201,G06F2201,,56,56720.544304,5,0.386616,0.41038,0.000032,36,0.573737,852,0.149651
G09G2310,G09G2310,,39,53195.541695,5,0.37268,0.394534,0.000013,12,0.608819,428,0.084242
G09G2356,G09G2356,,19,4920.743256,5,0.348981,0.367701,0,12,0.895425,137,0.044442
H04S2420,H04S2420,,37,17560.89991,5,0.364847,0.386731,0.000018,12,0.652381,411,0.081744
H04S3,H04S3,,28,13162.678955,5,0.332092,0.349092,0.000004,12,0.68661,241,0.041092
G03B2205,G03B2205,,17,11555.82402,5,0.334584,0.350513,0.000007,36,0.591667,71,0.017213
G03B2207,G03B2207,,7,1207.416611,5,0.327304,0.340698,0,36,0.866667,13,0.009623
G03B5,G03B5,,14,6590.955193,5,0.334496,0.350122,0.000003,36,0.730769,57,0.016462
H03J3,H03J3,,14,3660.65889,5,0.340161,0.355918,0.000005,12,0.602564,47,0.021529
H03J9,H03J9,,8,1219.07695,5,0.330092,0.343839,0,12,0.904762,19,0.01183
H01B11,H01B11,,16,4217.633575,5,0.341281,0.357469,0.000089,14,0.47619,50,0.022299
G03B19,G03B19,,8,1582.240829,5,0.323277,0.336053,0,36,0.857143,18,0.007928
G03B9,G03B9,,16,3855.916176,5,0.33552,0.351212,0.000005,36,0.619048,65,0.023568
H04R2205,H04R2205,,35,10940.878601,5,0.353353,0.374174,0.000015,12,0.659537,370,0.067178
G02F2413,G02F2413,,5,12506.669678,5,0.333739,0.348983,0,12,0.833333,5,0.011795
G09G2358,G09G2358,,18,4350.607353,5,0.352638,0.371789,0.000001,12,0.794118,108,0.049572
G03B13,G03B13,,18,7079.634628,5,0.33989,0.35683,0.000007,36,0.580882,79,0.026866
G03B3,G03B3,,11,5647.256165,5,0.330433,0.345082,0,36,0.911111,41,0.012407
G03B30,G03B30,,12,2177.785797,5,0.34543,0.362261,0.000007,36,0.709091,39,0.021896
H04N2101,H04N2101,,8,2825.642448,5,0.327863,0.341832,0,36,0.809524,17,0.014097
G03B31,G03B31,,5,3006.02356,5,0.322299,0.334672,0,36,0.833333,5,0.007192
G03F1,G03F1,,3,1235.300171,6,0.288682,0.297584,0,15,1,1,0.001412
G03G5,G03G5,,2,2952.487061,0,0,0,0,37,0,0,0.000079
